VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
5455,MARSALLE COMPANY,2808,Uisce Beatha Irish Whisky,23.61,34.99,750.0,981,23161.41,1759.0,49952.409999999996,39386.25,1386.99,937.21,26790.999999999996,53.63304793502456,1.7930682976554537,2.1567085078153703,23.61,Medium,0.0
9552,M S WALKER INC,25572,Vineyards Found 14 Chard Nap,9.67,14.99,750.0,2395,23159.65,2938.0,44040.62,26652.22,325.92,55551.82,20880.97,47.412979199657045,1.2267223382045929,1.9016099120668921,9.67,Large,0.0
516,BANFI PRODUCTS CORP,8674,Riunite Moscato,5.22,8.99,1500.0,4436,23155.920000000002,8299.0,71402.01,44520.35,1851.52,8510.41,48246.09,67.56965245096042,1.87082957619477,3.083531554781671,5.220000000000001,Large,0.0
9552,M S WALKER INC,3419,Combier Liqueur D'Orange,22.72,29.99,750.0,1019,23151.68,1274.0,34397.259999999995,28243.539999999997,1005.08,55551.82,11245.579999999994,32.693243589751035,1.2502453385672228,1.485734944505107,22.72,Medium,0.0
9552,M S WALKER INC,25704,Murphy-Goode Chard Sonoma,7.53,12.99,750.0,3071,23124.63,5873.0,73706.27,40517.82,652.57,55551.82,50581.64,68.62596628482217,1.9124063822859003,3.187349159748718,7.53,Large,0.0
9165,ULTRA BEVERAGE COMPANY LLP,14631,Dom Serene Yamhill Cv Pnt Nr,23.83,37.99,750.0,969,23091.269999999997,1601.0,58331.990000000005,38844.35,177.43,68054.7,35240.72000000001,60.414054106503144,1.652218782249742,2.5261490597961918,23.83,Medium,0.0
5455,MARSALLE COMPANY,3528,Don Felix Anejo Tequila,31.24,39.99,750.0,739,23086.36,1526.0,64585.740000000005,49815.19,1203.77,937.21,41499.380000000005,64.25471009544832,2.064952638700947,2.7975713798104165,31.240000000000002,Medium,0.0
8352,LUXCO INC,5187,Arrow White Creme de Cacao,6.1,7.99,750.0,3784,23082.4,7040.0,56249.6,38807.43,5547.9800000000005,10261.6,33167.2,58.96433041301626,1.8604651162790697,2.436904308044224,6.1000000000000005,Large,0.0
3252,E & J GALLO WINERY,6655,Carlo Rossi Paisano Calif,4.79,6.99,1500.0,4817,23073.43,9164.0,64056.36,41234.01,2042.3400000000001,61966.91,40982.93,63.979486189973954,1.9024288976541417,2.7761958235078183,4.79,Large,0.0
8112,MOET HENNESSY USA INC,159,Glenmorangie Original VAP,27.99,34.99,750.0,824,23063.76,2407.0,87916.93000000001,55298.87,1897.08,48347.26,64853.17000000001,73.76641791290939,2.921116504854369,3.811907945625519,27.99,Medium,0.0
9819,TREASURY WINE ESTATES,33039,Beringer Fndrs Est Merlot,10.32,16.99,1500.0,2234,23054.88,4452.0,80851.48,48503.31,992.27,14836.57,57796.59999999999,71.4849004619334,1.9928379588182632,3.506913937526458,10.32,Large,0.0
3252,E & J GALLO WINERY,6735,Gallo Twin Valley Chard Cal,6.53,9.99,1500.0,3528,23037.84,6522.0,65988.78,35210.21,1459.64,61966.91,42950.94,65.08824682014125,1.848639455782313,2.864364888374952,6.53,Large,0.0
9165,ULTRA BEVERAGE COMPANY LLP,2207,Glenrothes Sherry Cask Rsv,46.15,94.99,750.0,499,23028.85,916.0,53740.840000000004,47651.87,722.84,68054.7,30711.990000000005,57.148325184347705,1.8356713426853708,2.333631075802743,46.15,Medium,0.0
4425,MARTIGNETTI COMPANIES,8741,J Drouhin Chablis,16.33,24.99,750.0,1410,23025.3,2605.0,65098.95,38109.75,289.35,144929.24,42073.649999999994,64.63030509708682,1.8475177304964538,2.8272791233990437,16.33,Large,0.0
9165,ULTRA BEVERAGE COMPANY LLP,34996,Carpineto Dogajolo Tuscan R,11.4,16.99,1500.0,2019,23016.600000000002,5154.0,87566.45999999999,46569.59,1152.3500000000001,68054.7,64549.859999999986,73.71527865806154,2.552748885586924,3.8044915408878803,11.4,Large,0.0
2561,EDRINGTON AMERICAS,2946,Highland Park 15 Yr Old,62.01,89.99,750.0,371,23005.71,527.0,50734.729999999996,43995.42,415.90000000000003,9654.5,27729.019999999997,54.654907989063894,1.4204851752021563,2.2053103338258198,62.01,Medium,0.0
11567,CAMPARI AMERICA,3189,Skyy Infusions Dragon Fruit,10.15,12.99,750.0,2265,22989.75,5747.0,69619.53,52674.03,4530.66,20964.81,46629.78,66.97801608255615,2.537306843267108,3.028285649039246,10.15,Large,0.0
4425,MARTIGNETTI COMPANIES,13663,Duckhorn Decoy Znfdl Napa Vl,11.38,21.99,750.0,2020,22987.6,4291.0,87030.20999999999,50365.009999999995,476.63,144929.24,64042.60999999999,73.58664307485871,2.124257425742574,3.785963301954097,11.379999999999999,Large,0.0
8892,TRINCHERO FAMILY ESTATES,8444,Tres Agaves Blanco Tequila,17.38,23.99,750.0,1322,22976.36,2467.0,60909.329999999994,51251.25,1945.9,11595.97,37932.969999999994,62.27776598429173,1.8661119515885023,2.6509564613367824,17.38,Large,0.0
3960,DIAGEO NORTH AMERICA INC,854,Seagrams VO Canadian Whiskey,11.67,15.99,1000.0,1967,22954.89,4116.0,65814.84,44612.1,4321.8,257032.07,42859.95,65.12201503490702,2.092526690391459,2.8671381130556495,11.67,Large,0.0
8892,TRINCHERO FAMILY ESTATES,7860,Sutter Home Wh Znfdl,4.07,5.99,750.0,5633,22926.31,10691.0,64039.09,31411.56,1190.76,11595.97,41112.78,64.19950689492934,1.897922954020948,2.793257615377267,4.07,Large,0.0
4425,MARTIGNETTI COMPANIES,24289,Thierry Delaunay Tour Svgn B,9.58,13.99,750.0,2391,22905.78,3050.0,45669.5,25271.12,339.2,144929.24,22763.72,49.84446950371692,1.2756168966959431,1.9937980719276969,9.58,Large,0.0
10754,PERFECTA WINES,24928,Rive Droite Rive Gauche CDR,6.16,8.99,750.0,3715,22884.4,6745.0,60637.55,27428.49,752.6,28720.52,37753.15,62.26034857938686,1.8156123822341856,2.6497330058904756,6.16,Large,0.0
8673,STE MICHELLE WINE ESTATES,27503,Ch Ste Michelle Hrse Hvn Svg,7.09,11.99,750.0,3224,22858.16,6063.0,74102.37,43039.01,673.25,15919.7,51244.20999999999,69.15326729765863,1.8805831265508686,3.2418344258680487,7.09,Large,0.0
1392,CONSTELLATION BRANDS INC,17906,Kim Crawford Chard Unoaked,10.59,15.99,750.0,2157,22842.63,4072.0,62914.28,34076.97,452.44,79528.99,40071.649999999994,63.69245583037745,1.8878071395456653,2.7542485256732694,10.59,Large,0.0
11567,CAMPARI AMERICA,8677,Wild Turkey Rare Breed,27.47,38.99,750.0,830,22800.1,1535.0,56990.65,46436.5,1210.5800000000002,20964.81,34190.55,59.993262052634954,1.8493975903614457,2.4995789492151355,27.47,Medium,0.0
3252,E & J GALLO WINERY,14623,The Naked Grape Pnt Grigio,4.69,6.99,750.0,4860,22793.4,9068.0,58537.32,33695.0,1006.96,61966.91,35743.92,61.06176367486588,1.865843621399177,2.5681697333438627,4.69,Large,0.0
9552,M S WALKER INC,24146,Louis Latour 12 Marsannay Bl,13.24,19.99,750.0,1720,22772.8,1898.0,37941.02,19350.32,211.27,55551.82,15168.219999999998,39.97841913580604,1.1034883720930233,1.6660674137567624,13.24,Large,0.0
3252,E & J GALLO WINERY,20447,Barefoot Bubbly Pink Moscato,6.53,9.99,187.0,3486,22763.579999999998,6393.0,63866.07,36873.090000000004,185.99,61966.91,41102.490000000005,64.35731836951922,1.833907056798623,2.805625037889471,6.529999999999999,Large,0.0
1392,CONSTELLATION BRANDS INC,25519,R.Mondavi PS Bourbon Barrel,9.58,13.99,750.0,2376,22762.079999999998,4750.0,57802.5,16036.86,531.8000000000001,79528.99,35040.42,60.62094200077851,1.9991582491582491,2.5394208262162334,9.58,Large,0.0
480,BACARDI USA INC,5194,Bacardi Party Mai Tai,9.62,12.99,1750.0,2365,22751.3,4569.0,66566.31,45357.15,8398.03,89286.27,43815.009999999995,65.82159954487487,1.931923890063425,2.925824458382598,9.62,Large,0.0
6785,PALM BAY INTERNATIONAL INC,4498,Calvados Boulard Grnd Brandy,28.56,42.99,750.0,795,22705.2,1336.0,50098.64,39737.41,1053.64,13605.41,27393.44,54.679009250550514,1.6805031446540881,2.206483096383207,28.560000000000002,Medium,0.0
9552,M S WALKER INC,12650,Harbor Town Svgn Bl,9.2,13.99,750.0,2466,22687.2,3863.0,35703.37,10900.59,432.71000000000004,55551.82,13016.170000000002,36.456418539762495,1.5665044606650447,1.5737230685144046,9.200000000000001,Large,0.0
8892,TRINCHERO FAMILY ESTATES,25887,Joel Gott Merlot,11.18,16.99,750.0,2028,22673.04,2648.0,33689.52,15108.380000000001,295.58,11595.97,11016.479999999996,32.70002065924358,1.3057199211045365,1.485884557165691,11.18,Large,0.0
17035,PERNOD RICARD USA,5802,Martell VSOP Cognac,27.6,36.99,750.0,821,22659.6,927.0,29694.73,16760.77,730.32,123780.22,7035.130000000001,23.691510244410374,1.1291108404384897,1.310470175996046,27.599999999999998,Medium,0.0
1587,VINEYARD BRANDS INC,22289,Pichot Dom Moriette Vouvray,8.84,12.99,750.0,2563,22656.92,4740.0,63086.6,33108.13,527.3000000000001,6070.09,40429.68,64.08600241572695,1.84939523995318,2.784429657693985,8.84,Large,0.0
9552,M S WALKER INC,18381,Block Nine Caiden Vyd Pnt Nr,8.44,14.99,750.0,2682,22636.08,4830.0,64379.7,34168.42,537.32,55551.82,41743.619999999995,64.83972432303972,1.8008948545861299,2.844118769680969,8.440000000000001,Large,0.0
4425,MARTIGNETTI COMPANIES,26501,Rodney Strong Knotty Vn Znfl,13.07,19.99,750.0,1731,22624.170000000002,1641.0,28872.59,18007.899999999998,181.94,144929.24,6248.419999999998,21.6413560404522,0.9480069324090121,1.2761833914791127,13.07,Large,1176.3
480,BACARDI USA INC,8368,Bacardi Superior Rum,1.51,1.99,100.0,14957,22585.07,28282.0,56281.18,17269.22,2962.3,89286.27,33696.11,59.87100839037135,1.8908872100020058,2.491963939009266,1.51,Large,0.0
4425,MARTIGNETTI COMPANIES,28946,Silverado Merlot Napa,18.06,29.99,750.0,1250,22575.0,2175.0,69934.25,40730.3,241.54,144929.24,47359.25,67.71967955615453,1.74,3.0978626799557034,18.06,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,2347,GlenDronach Peated Scotch,51.51,67.99,750.0,438,22561.38,409.0,26739.91,24776.21,322.87,68054.7,4178.529999999999,15.626567179919448,0.9337899543378996,1.185207199205013,51.510000000000005,Medium,1493.79
9165,ULTRA BEVERAGE COMPANY LLP,24378,Napa Highlands Meritage,6.84,9.99,750.0,3298,22558.32,4681.0,46763.19,9130.86,525.57,68054.7,24204.870000000003,51.760519331551166,1.4193450576106732,2.072990807826115,6.84,Large,0.0
7153,PINE STATE TRADING CO,6267,Kinky Gold Liqueur,12.3,15.99,750.0,1834,22558.2,3758.0,66105.42,54817.81999999999,2964.35,15884.82,43547.22,65.87541535928521,2.0490730643402397,2.930438598824374,12.3,Large,0.0
4550,KLIN SPIRITS LLC,3306,Hammer & Sickle Vodka,20.86,28.99,1750.0,1080,22528.8,1600.0,63466.0,50459.32,2941.6,531.5,40937.2,64.50256830428891,1.4814814814814814,2.8171052164340757,20.86,Medium,0.0
9552,M S WALKER INC,45322,Zabrin de Fuego Garnacha,4.66,8.99,750.0,4832,22517.12,9498.0,76675.02,42353.87,1055.97,55551.82,54157.90000000001,70.6330431997279,1.9656456953642385,3.4051876971832993,4.66,Large,0.0
1128,BROWN-FORMAN CORP,1771,Jack Daniels Tennessee Fire,0.75,0.99,50.0,30000,22500.0,46920.0,140290.80000000002,45809.79,2436.62,68601.68,117790.80000000002,83.96188488482495,1.564,6.235146666666667,0.75,Large,0.0
10754,PERFECTA WINES,46600,Primaterra Pnt Grigio,7.58,10.99,750.0,2967,22489.859999999997,5615.0,56236.85,24472.57,626.1,28720.52,33746.990000000005,60.00867758418191,1.892483990562858,2.5005424666938794,7.579999999999999,Large,0.0
11567,CAMPARI AMERICA,4876,Skyy Infusion Tropical Mango,11.93,15.99,750.0,1885,22488.05,2977.0,33256.23,25535.43,2346.4900000000002,20964.81,10768.180000000004,32.37943687543658,1.5793103448275863,1.4788400950727165,11.93,Large,0.0
2000,SOUTHERN WINE & SPIRITS NE,28681,F Coppola Rosso Bianco Rosso,5.95,8.99,750.0,3778,22479.100000000002,7498.0,75562.02,41900.700000000004,833.4200000000001,19016.59,53082.92,70.25079530695446,1.984647961884595,3.361434399064019,5.95,Large,0.0
10754,PERFECTA WINES,38681,Morgan Winery Metalico Chard,11.03,16.99,750.0,2036,22457.08,4105.0,69743.95,31941.199999999997,457.22,28720.52,47286.869999999995,67.80067661782849,2.0162082514734774,3.1056553211726543,11.030000000000001,Large,0.0
17035,PERNOD RICARD USA,8096,Beefeater Gin,1.54,1.99,50.0,14568,22434.72,25294.0,50335.06,15561.8,1316.19,123780.22,27900.339999999997,55.429237593041506,1.736271279516749,2.2436232767781363,1.54,Large,0.0
10754,PERFECTA WINES,17016,Picpoul d Pinet HB Languedoc,7.58,10.99,750.0,2959,22429.219999999998,5449.0,61668.51,28538.82,607.38,28720.52,39239.29000000001,63.62937907856053,1.8415005069280161,2.7494718942522303,7.579999999999999,Large,0.0
4425,MARTIGNETTI COMPANIES,27255,D'Arry's Original Shrz/Grnch,13.51,19.99,750.0,1660,22426.6,1520.0,22976.8,7970.76,169.9,144929.24,550.2000000000007,2.394589324884234,0.9156626506024096,1.0245333666271303,13.51,Large,1891.3999999999999
4425,MARTIGNETTI COMPANIES,37785,Lindemans Bin 40 Merlot,8.21,11.99,1500.0,2731,22421.51,5000.0,55118.28,28862.73,1117.94,144929.24,32696.77,59.3211000052977,1.8308311973636031,2.45827689571309,8.209999999999999,Large,0.0
4425,MARTIGNETTI COMPANIES,10238,Layer Cake Primitivo Puglia,10.66,15.99,750.0,2103,22417.98,3980.0,64496.2,38160.43,441.58,144929.24,42078.22,65.2413940666272,1.8925344745601522,2.876985348367694,10.66,Large,0.0
8004,SAZERAC CO INC,5877,Ryans Irish Cream,0.62,0.99,50.0,36149,22412.38,71853.0,71134.47,19372.32,3743.1,50293.62,48722.09,68.49294020184587,1.9876898392763285,3.1738918401347824,0.62,Large,0.0
3252,E & J GALLO WINERY,24096,Gallo Copperidge Chard Cal,4.57,6.99,1500.0,4902,22402.14,9159.0,64021.409999999996,9464.460000000001,2060.21,61966.91,41619.27,65.00836204638418,1.868421052631579,2.8578256363008174,4.57,Large,0.0
90024,VINILANDIA USA,44911,Spy Valley Svgn Bl Marlboro,10.52,16.99,750.0,2129,22397.079999999998,3986.0,62782.14,35896.18,442.46000000000004,2802.64,40385.06,64.32571428753464,1.8722404884922499,2.8031395164012456,10.52,Large,0.0
10754,PERFECTA WINES,16656,Dom Bousquet Malbec Mendoza,7.58,10.99,750.0,2951,22368.579999999998,5206.0,58385.94,29235.95,579.25,28720.52,36017.36,61.68841334060906,1.7641477465266011,2.6101764170993422,7.579999999999999,Large,0.0
2000,SOUTHERN WINE & SPIRITS NE,26551,C R Clrs Fortissimo Red,14.19,21.99,4000.0,1575,22349.25,3008.0,66145.92,52775.99999999999,1804.8,19016.59,43796.67,66.21220175031203,1.90984126984127,2.9596483103459845,14.19,Large,0.0
9552,M S WALKER INC,21422,Beso Del Sol Sangria,15.06,21.99,3000.0,1483,22333.98,2315.0,41678.85,23626.879999999997,1041.75,55551.82,19344.87,46.414116512331795,1.5610249494268376,1.8661631290079064,15.06,Large,0.0
9552,M S WALKER INC,22583,Cambria Julias Vyd Pnt Nr,13.6,23.99,750.0,1641,22317.6,4061.0,82047.39,47092.7,450.65000000000003,55551.82,59729.79,72.79913474395711,2.4747105423522244,3.6763536401763632,13.6,Large,0.0
653,STATE WINE & SPIRITS,41405,La Posta Angel Plucci Malbec,9.8,14.99,750.0,2277,22314.6,4238.0,64612.62,40158.62,470.18,8014.9800000000005,42298.020000000004,65.46402235352784,1.8612209046991657,2.8955311768976366,9.799999999999999,Large,0.0
4425,MARTIGNETTI COMPANIES,44035,De Loach Pnt Nr,6.84,11.99,750.0,3258,22284.72,6200.0,62516.0,28006.22,691.22,144929.24,40231.28,64.35357348518778,1.9030079803560467,2.8053302890949494,6.840000000000001,Large,0.0
8673,STE MICHELLE WINE ESTATES,18733,Antinori Villa Chianti Class,18.49,26.99,750.0,1204,22261.96,2137.0,60478.63,39347.14,236.68,15919.7,38216.67,63.190369887677676,1.7749169435215948,2.716680382140656,18.49,Medium,0.0
7245,PROXIMO SPIRITS INC.,1038,1800 Silver w/ Shot Glasses,16.41,26.99,750.0,1356,22251.96,2757.0,61372.43,37172.29,2172.08,38994.78,39120.47,63.742742465957434,2.0331858407079646,2.7580685027296474,16.41,Large,0.0
9552,M S WALKER INC,3525,Gold Crown Vodka,4.8,6.29,1000.0,4631,22228.8,8534.0,53678.86,9680.31,8960.7,55551.82,31450.06,58.58928449672739,1.8427985316346362,2.414833909162888,4.8,Large,0.0
8352,LUXCO INC,2008,Rebel Yell Small Batch Rye,16.66,21.99,750.0,1334,22224.44,2495.0,51809.049999999996,41914.74,1967.6100000000001,10261.6,29584.609999999997,57.10317019902893,1.8703148425787106,2.3311745987750423,16.66,Large,0.0
10754,PERFECTA WINES,2844,Diplome Dry Gin,26.08,35.99,750.0,852,22220.16,1228.0,35315.72,25203.53,968.03,28720.52,13095.560000000001,37.081390383659176,1.4413145539906103,1.5893548921339902,26.08,Medium,0.0
6785,PALM BAY INTERNATIONAL INC,19223,Trimbach Pnt Bl,9.2,13.99,750.0,2413,22199.600000000002,4397.0,60010.03,35661.87,487.81,13605.41,37810.42999999999,63.006850688126626,1.8222130128470784,2.703203210868664,9.200000000000001,Large,0.0
17035,PERNOD RICARD USA,23270,Campo Viejo Gr Cava Brut Rsv,6.7,9.99,750.0,3311,22183.7,5933.0,60916.67,32006.83,659.91,123780.22,38732.97,63.58353140445793,1.7919057686499547,2.7460103589572524,6.7,Large,0.0
1392,CONSTELLATION BRANDS INC,38859,Inniskillin Icewn Ngra Vidal,32.46,59.99,375.0,683,22170.18,1233.0,68817.67,48701.29,71.35,79528.99,46647.49,67.7841751980269,1.8052708638360175,3.1040645587902307,32.46,Medium,0.0
653,STATE WINE & SPIRITS,2048,The London No 1 Gin,22.21,34.99,750.0,997,22143.37,1471.0,44115.29,36617.79,1160.17,8014.9800000000005,21971.920000000002,49.805679618109735,1.4754262788365096,1.9922572761056696,22.209999999999997,Medium,0.0
6213,MHW LTD,4772,Blue Chair Bay Banana Cream,12.31,16.99,750.0,1797,22121.07,1694.0,28955.059999999998,20547.98,1334.91,9621.58,6833.989999999998,23.602057809584917,0.9426822481914302,1.3089357793271301,12.31,Large,1267.93
8892,TRINCHERO FAMILY ESTATES,3963,Menage A Trois Vodka,11.36,14.99,750.0,1947,22117.92,3536.0,38684.8,8616.16,2784.04,11595.97,16566.880000000005,42.825295723384905,1.8161273754494094,1.7490252247950986,11.36,Large,0.0
480,BACARDI USA INC,4232,Castillo Silver Label Rum,6.48,8.29,1000.0,3412,22109.760000000002,6600.0,54714.0,9400.859999999999,6930.0,89286.27,32604.239999999998,59.59030595460029,1.9343493552168816,2.4746537275845597,6.48,Large,0.0
7153,PINE STATE TRADING CO,24193,Ch Montaud Cotes de Provence,14.19,22.99,1500.0,1558,22108.02,2985.0,68272.15,41678.78,665.71,15884.82,46164.12999999999,67.61780608930582,1.91591784338896,3.0881168915171955,14.19,Large,0.0
7245,PROXIMO SPIRITS INC.,3805,Cuervo Silver Rolling Stones,11.19,14.99,750.0,1973,22077.87,7161.0,112323.39,66940.37,5641.97,38994.78,90245.52,80.34436994823608,3.629498226051698,5.087600841929045,11.19,Large,0.0
4425,MARTIGNETTI COMPANIES,18427,Duckhorn Decoy Merlot Sonoma,11.76,22.99,750.0,1877,22073.52,3132.0,60790.68,31124.129999999997,348.57,144929.24,38717.16,63.68930237332434,1.6686201385189132,2.754009328824764,11.76,Large,0.0
7153,PINE STATE TRADING CO,20725,Chronic Cellars Purple Parad,9.86,17.99,750.0,2238,22066.68,3280.0,49209.2,35193.55,362.82,15884.82,27142.519999999997,55.15740959007665,1.4655942806076854,2.2300228217384763,9.86,Large,0.0
6785,PALM BAY INTERNATIONAL INC,8464,Ch de Montfort Vouvray,10.66,15.99,750.0,2069,22055.54,3730.0,58373.7,37475.07,413.35,13605.41,36318.159999999996,62.21664893607909,1.8028032866118897,2.6466683654084187,10.66,Large,0.0
4425,MARTIGNETTI COMPANIES,15424,Santa Ema Cab Svgn Rsv,11.48,16.99,750.0,1921,22053.079999999998,2085.0,29062.15,14339.86,232.47,144929.24,7009.070000000003,24.117520555086266,1.0853722019781364,1.317827260409884,11.479999999999999,Large,0.0
9819,TREASURY WINE ESTATES,31119,Beringer Chard Private RSV,26.66,44.99,750.0,825,21994.5,1405.0,64685.950000000004,34847.37,156.17000000000002,14836.57,42691.450000000004,65.99802584641643,1.7030303030303031,2.9410057059719477,26.66,Medium,0.0
4425,MARTIGNETTI COMPANIES,3939,Boggy Meadow Switchel Vodka,22.55,29.99,750.0,975,21986.25,1731.0,51912.689999999995,39166.939999999995,1365.1200000000001,144929.24,29926.439999999995,57.647638756535244,1.7753846153846153,2.3611434419239297,22.55,Medium,0.0
4425,MARTIGNETTI COMPANIES,26429,Bollinger Brut Special Cuve,51.36,79.99,750.0,428,21982.08,509.0,39799.909999999996,30731.079999999998,56.230000000000004,144929.24,17817.829999999994,44.76851832077006,1.189252336448598,1.8105616029056393,51.36000000000001,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,2740,GlenDronach 15 Yr Scotch,65.41,89.99,750.0,336,21977.76,796.0,73085.04,48619.719999999994,627.5,68054.7,51107.28,69.92851067742455,2.369047619047619,3.3254089588747897,65.41,Medium,0.0
4425,MARTIGNETTI COMPANIES,26966,De Loach Cab Svgn Cal,6.53,11.99,750.0,3363,21960.39,6212.0,64625.88,33041.91,690.5,144929.24,42665.49,66.019201595398,1.847160273565269,2.9428384468581843,6.53,Large,0.0
9165,ULTRA BEVERAGE COMPANY LLP,2160,Nikka Coffey Malt Whisky,50.35,69.99,750.0,434,21851.9,422.0,28185.78,24486.339999999997,332.90000000000003,68054.7,6333.879999999997,22.471898950463665,0.9723502304147466,1.289854886760419,50.35,Medium,604.2
9552,M S WALKER INC,44107,Carmel Road Pnt Nr Monterey,10.52,15.99,750.0,2077,21850.04,3812.0,62097.88,33319.54,423.69,55551.82,40247.84,64.81354919040714,1.8353394318728935,2.842003035234718,10.52,Large,0.0
10754,PERFECTA WINES,36063,Ch La Mission Haut-Brion 10,753.42,1499.99,750.0,29,21849.18,60.0,65999.4,15399.86,6.760000000000001,28720.52,44150.219999999994,66.8948808625533,2.0689655172413794,3.020680867657276,753.42,Small,0.0
12546,JIM BEAM BRANDS COMPANY,4340,Cruzan Black Strap Rum,9.55,12.99,750.0,2287,21840.85,3635.0,36985.65,25147.2,2864.06,123880.97,15144.800000000003,40.947772987631694,1.5894184521206822,1.6934162360897127,9.549999999999999,Large,0.0
9552,M S WALKER INC,42097,Toad Hollow Eriks The Red 12,7.68,8.49,750.0,2843,21834.24,4805.0,38445.45,9688.9,538.87,55551.82,16611.209999999995,43.207219579950284,1.690116074569117,1.760787185631375,7.680000000000001,Large,0.0
