Description,TotalSalesDollars,ProfitMargin
Bullet Proof Picasso Svgn Bl,263.76,9.857446163178647
Bully Boy White Rum,671.76,60.32511611289747
Bully Hill NY Rsl,155.88,32.409545804464976
Bunraku Nihonjin No Wasuremo,2460.02,57.48002048763831
Buoncristiani Family Chard,3599.0,83.22534037232565
Buoncristiani Family Red OPC,1929.6100000000001,79.94413378869305
Buried Cane Chard,9306.68,74.50551646774144
Bushmills 16 Yr Old Irish W,3893.41,56.991429107132305
Bushmills 21 Year Old Irish,5719.45,54.22024845046289
Butterfly Kiss Chard,2152.8,67.7257525083612
Butterfly Kiss Pnt Grigio,215.28,66.38795986622074
Byron Pnt Nr Nielson Vyd SMV,1151.6399999999999,65.98937167864956
Byron Santa Barbara Chard,4582.31,35.93820583941289
Byrrh Apertif,1158.25,71.43103820418735
C K Mondavi Svgn Bl Cal,143.88,69.22435362802335
C K Mondavi Wh Znfdl,307.6,69.02470741222368
C K Mondavi Willow Spr Chard,167.78,43.92657050899989
C Krug Chard,1805.08,58.48383451148978
C Krug RSV Generations Napa,1027.8,58.13193228254525
C Monaci Kreos Rosato,791.56,83.1017231795442
C Y Toro Carmenere Terrunyo,219.89999999999998,93.41973624374715
C Y Toro Diablo Red,23.98,66.88907422852377
C&P Breton Chinon St Louand,2049.18,51.86367229818756
C'est La Vie Syrah-Grenache,55.96,66.22587562544675
CC Ranch Cab Svgn CC Ranch,3569.66,60.522850915773496
CK Mondavi Blonde Five,131.88,31.938125568698812
Ca'Momi Bianco di Napa,7046.5,80.76775704250338
Ca'Momi Chard Rsv Napa,8757.08,58.544172258332694
CaRome Barbaresco Chiarmanti,1561.81,7.041189389234273
Cabreo Il Borgo Toscana,1304.71,86.56712986027546
Cabreo La Pietra White,2507.16,93.99479889596196
Cabrito Blanco,2086.84,74.44940675854403
Cadaretta Svgn Bl Semillon C,551.76,65.9852109612875
Cade Rsv Cab Svgn,3229.82,16.369333275538583
Cade Svgn Bl Napa Cuvee,2879.1,50.33447952485152
Cadet D'Oc Cab Svgn Rthschld,320.73,44.027686839397624
Caffo Grappa Italiana,747.66,63.482064039804186
Caffo Vecchio Amaro del Capo,8664.06,90.22305939709558
Cakebread Chard Rsv,5938.92,57.03360206906306
Cakebread Clrs Cab Svgn 11,1559.88,72.40492858425007
Cakebread Dancing Bear Cab S,7474.349999999999,84.91641413634629
Cakebread Vine Hill Cab,2999.7,72.97329732973297
Calaches Lanessan Haut-Medoc,2278.7999999999997,89.79462875197473
Calandray RSV Cotes Roussiln,215.88,35.07504168982768
Calera Ctrl Coast Pnt Nr,6175.7699999999995,54.275499249486295
Calera Jensen Mt Hrln Pnt Nr,1637.82,13.426383851705308
Calera Mt Harlan Chard,3282.17,80.32277426214974
Calera Reed Vyd Pnt Nr,709.9,19.470347936329066
Calera Ryan Vyd Pnt Nr,1439.76,70.89514919153193
Calera Selleck Vyd Pnt Nr,5375.44,64.36533567484707
Calera de Villiers Pnt Nr,1829.67,98.14119486027535
Calico Jack Cherry Rum,203.88,28.54620364920541
California 37 Cab Svgn,285.74,40.449359557639816
Calista Pnt Nr The Coast Ran,399.84,1.9807923169267605
Callia Alta Pnt Grigio,8954.04,66.78236862913278
Calma Rioja,511.68,75.328330206379
Calmel & Joseph CdRoussillon,7876.37,78.10666588796616
Calmel & Joseph Chard,4577.69,75.7041215110678
Calmel & Joseph Terra Larzac,4957.5199999999995,54.21743129629329
Calypso Silver Rum,9913.54,10.331728121337077
Cambas Mavrodafne of Patras,8989.08,61.5484565717515
Cambas Nemea RSV Attica Rd,179.88,67.54503002001334
Cambria Clone-4 Pnt Nr,703.68,2.5920873124147192
Cambria Katherine Vyd Chard,3150.03,63.69177436405368
Cambridge Chard Carneros,3006.3599999999997,90.95517502893865
Cambrige Meritage Napa Vly,2472.92,98.3719651262475
Camelot Cab Svgn,239.7,22.653316645807266
Camelot Merlot,197.82,60.07481548882823
Cameron Hughes Cam Coll Char,441.69,75.33111458262583
Camigiliano Brunello Di Mont,6158.46,63.88187956079929
Camila Malbec,352.44,77.49404153898536
Camp Cab Svgn Sonoma County,2334.54,58.05597676630085
Camp Chard Sonoma Cnty,2606.12,61.41390265989287
Camp Meeting Ridge Chard,4299.5,52.633562042097914
Camp Meeting Ridge Pnt Nr,1301.86,95.07397108752093
Camp Merlot Sonoma Cnty,959.4,60.78799249530956
Campus Oaks Old Vines Znfdl,4476.8,61.199964260185844
Camus Elegance XO,9749.25,97.96435623253072
Canadian Club Sherry Cask,827.64,62.67942583732058
Canaletto Mntplcno Abruzzo,7473.31,62.398187683904446
Canaletto Pnt Grigio Venezie,1074.79,93.68620846863108
Canaletto Pnt Nr Pavia,599.4,59.15915915915917
Candoni Moscato,724.5,58.923395445134574
Candor Znfdl,335.76,67.72694781987133
Canella Bellini Cocktail Vnz,8573.4,63.68955140317727
Canella Prosecco,8343.28,65.36613897651763
Canella Rose Brut,395.28,34.24408014571948
Cannonball Merlot,2684.42,49.03927105296489
Cantele Chard Salento,688.47,75.62856769358143
Cantele Primitivo Salento,1343.04,65.97569692637599
Cantina Gabriele Dolc White,1565.05,94.60208939011532
Cantine Cantena Fiano Avelno,645.66,51.640182139206395
Cantine Cantena Taurasi,719.76,65.52184061353785
Cantine Maschio Sparkling Ro,2591.88,52.2886107699187
Canyon Oaks Pink Moscato,143.76,66.86143572621035
Canyon Oaks Shiraz Cal,179.7,18.464106844741224
Canyon Oaks Wh Znfdl Cal,1425.92,56.049154590991236
Canyon Oaks Znfdl Cal,287.52,65.52587646076795
Canyon Rd Moscato,6964.66,67.48211685854011
Canyon Rd Svgn Bl,8669.9,64.64838118086715
Caol Ila 17 Yr Single Malt,3599.7,61.83015251270939
Capanna Rosso di Montalcino,2672.06,41.39689977021474
Cape Indaba Chard S Africa,9274.02,66.58665821294325
Cape Mentelle Sem/Svgn Bl,1430.68,62.43604439846786
Capel Premium Pisco,3623.41,59.14207887045628
Capezzana Barco Reale d Carm,963.2,5.116279069767439
Caposaldo Moscato,335.76,66.22587562544673
Caposaldo Pnk Merlot Moscato,329.78000000000003,13.991145612226344
Caposaldo Pnt Grigio Veneto,296.67,75.93285468702598
Caposaldo Sweet Moscato,1139.24,55.6757136336505
Caposaldo Sweet Red Sprklng,509.66,44.73178197229526
Capostrano Montepulciano Abr,1449.4099999999999,73.16701278451231
Cappelletti Apertivoch,899.55,79.11400144516702
Caprai Montefalco Passito 06,6366.009999999999,89.13730892662751
Caprai Montefalco Rosso 09,1546.68,59.19000698269843
Capri Natura Limoncello,7506.08,55.69991260418221
Capt Morgan Lime Bite Rum,1382.2599999999998,67.77312009509109
Capt Morgan Parrot Bay Mango,1888.74,59.12036595825789
Capt Morgan ParrotBay Pineap,1141.8200000000002,56.8037256487588
Capt Morgan ParrotBayPassion,59.96,62.67511674449633
Capt Morgan Tattoo,2434.8399999999997,59.982996829360445
Cardinale Cab Svgn Napa Vly,2249.9,74.19440864038403
Carlo Rossi Blush Calif,7797.27,61.56709699991285
Carlo Rossi Chianti Cal,1888.42,48.11980103689394
Carlo Rossi Moscato Sangria,2383.41,60.32407349134225
Carlo Rossi RSV Cab Svgn Cal,8074.799999999999,60.780526355636425
Carlo Rossi RSV Chard Cal,1598.7199999999998,63.049840319923085
Carlo Rossi RSV Merlot Cal,3645.64,61.596980352751466
Carlo Rossi RSV Wh Znfdl Cal,3141.99,62.73084809837359
Carlo Rossi Red Sangria Cal,7554.96,67.19241399027925
Carlo Rossi Sweet Red,2812.06,66.15163094418222
Carmel Rd Liberated Rsl,839.44,47.00991136948443
Carmel Road Chard Liberated,383.52,67.52190237797247
Carmel Road Pnt Gris,222.96,65.50053821313242
Carmel Road The Barrymore PG,1667.99,59.113663750981715
Carnaval Red Moscato Sparklg,307.72,72.00051995320422
Carne Humana Red,909.74,7.6791171103832
Carol Shelton Rocky Rsv Znfd,1466.5500000000002,58.392144829702374
Carol Shelton Wild Thing Zin,242.82,56.70867309117865
Carpano Bianco Vermouth,4052.18,44.63424625757
Carpineto Brunello Montalci,9918.24,63.246906709254866
Carpineto Cab Svgn Farnito,8835.119999999999,81.50359021722399
Carpineto Molin Vecchio,959.5999999999999,66.67361400583577
Carpineto Montepulciano 11,4121.04,47.37639042571779
Carpineto Valcolomba Verment,7205.99,23.026953964687706
Carstairs White Seal,9547.65,60.518033233308714
Cartlidge & Browne Cab Svgn,335.76,66.65475339528236
Cartlidge & Browne Chard,7904.54,30.74397751165786
Cartlidge & Browne Pnt Nr,9684.42,59.58126557914672
Casa E Mirafiori Barb d'Alba,1696.35,88.44813865063223
Casa Ferreirinha Papas Figos,1019.32,65.17678452301536
Casa Julia Merlot Rapel,431.64,77.620239088129
Casa Julia Svgn Bl Manta,5355.51,64.99175615394239
Casa Lapostolle Merlot,2779.86,59.60515997208492
Casa Lapostolle Svgn Bl,8627.9,67.80537558386166
Casa Liliana Good Chard,1022.07,97.35830226892483
Casa Liliana Good Merlot,241.78,89.26296633303002
Casa Noble Anejo,359.94,1.2279824415180352
Casa Noble Repsdo La Carreta,1391.76,62.68322124504224
Casa Noble Sngl Barrel Anejo,2339.82,62.96253557965997
Casa Silva Svgn Gris,4301.39,50.434626946173225
Casal Garcia Duoro Red,463.42,59.44931163954943
Casalini Monteplciano D'Abrz,2097.0,64.3662374821173
Casas Del Bosque Sauv Bl,1481.2,61.46907912503375
Casoni Limoncello di Sorento,1555.05,72.41246262178065
CastelGiocondo 10 Brun Montl,9634.539999999999,61.43874019932451
Castello Banfi Excelsus,1311.8,51.622960817197736
Castello Di Ama Chianti,5511.51,94.1433472859525
Castello Di Cacchiano Chiant,1439.64,88.88888888888889
Castello Montauto Vernaccia,4530.96,84.06165580804068
Castello d Cacchiano Chianti,4138.2,68.65883717558359
Castello del Poggio Rosato,1428.42,65.5983534254631
Castello di Meleto Chianti,5398.889999999999,89.70010502158777
Castelmaure Corbieres,935.28,43.289710033359
Castelo do Papa Godello,1199.28,46.31779067440465
Castelo do Sulco Tinto Rsva,623.5600000000001,22.021938546410937
Castillo Monastrell Red,4434.83,55.980274328441006
Castillo Spiced Rum,6815.59,89.89287794600321
Castle Rock Pnt Nr Cal Cuvee,3626.7,65.13579838420603
Cataldi Madonna Malandrino,1038.73,88.67366880710098
Catalpa Cab Svgn,5193.0599999999995,67.97726196115585
Catena Malbec Mendoza,215.76,65.96218020022246
Catena Zapata Nicasia Vyd,1259.86,85.42218976711698
Catskill Defiant Rye,6904.3,78.1827267065452
Catskill Fearless Whiskey,6507.51,84.72810644931779
Catskill Most Righteous Brbn,8597.109999999999,86.42101822589218
Catskill Otay,3958.86,72.37841196708143
Catskill Wicked White Whisky,4278.07,93.38019246996893
Cavas Hill 1887 Brut Cava,3038.77,49.17285612270754
Cave de Tain St Joseph Red,3180.52,90.53833964257417
Cave de Tain Syrah,839.4,58.91350964974982
Cavit Alta Luna Phases Rosso,2037.96,90.9046301203164
Cavit Chard,368.59,74.67104370710003
Cavit Pinot Grigio Del Vene,479.04,66.63326653306613
Cavit Pinot Noir Bottega Vi,719.52,66.44429619746498
Cazadores Anejo Tequila,509.83,69.27211031128022
Cecchi Chianti Clsc Rsv Fami,3422.8799999999997,59.29743374000842
Cecchi Coevo Wood,8323.6,90.62232687779327
Cecchi La Mora Morellino,9812.56,67.3134227969052
Cecchi Litorale Vermentino,7977.5,55.9083672829834
Cecchi Natio Organic Chianti,1190.51,99.12306490495669
Celani Family Cab Svgn,623.92,65.5148095909732
Celani Family Chard,1221.74,82.29001260497324
Cella Lambrusco,143.88,67.72310258548791
Cellier des Dauphines CdR,191.76,66.89612015018774
Celtic Honey Liqueur,1275.4199999999998,82.38227407442254
Centonze Frappato Rosso Sici,5871.4800000000005,45.27955472896102
Cenyth Sonoma Red,3429.37,71.6288997687622
Cercius CdR Vielles V Rouge,859.38,58.06977123042193
Ceretto Arneis Blange Lange,1462.27,67.40410457713007
Ceretto Barolo,2319.42,3.448275862068966
Cesari Bardolino Chiaretto,7414.72,90.51117237063572
Cesari Jema Corvina Veronese,5178.6,50.506314447920296
Cesari Recioto Valpolicella,1599.6,48.387096774193544
Cesari Sangioves Romagna RS,9251.0,61.8359096313912
Cesari Valpo Classico,1888.74,86.17649861812637
Ch Albajan Picpoul 15,4796.0,42.74979149291075
Ch Alie d'Argent Mout-Rth 12,5499.5,79.59269024456769
Ch Alter Ego 10 Brdx,2499.8,89.93239459156732
Ch Andron Blanquet St Esteph,1631.49,24.093926410826906
Ch Angelus 10 Brdx,6479.88,66.216041037797
Ch Angelus 11 Brdx,5599.8,66.21665059466409
Ch Angelus Saint Emilion,5859.8,67.31970374415509
Ch Beauchene CdPape Blanc,4144.8,21.2835359969118
Ch Beaulieu Rose Cote d Prov,1150.08,67.27879799666111
Ch Beausejour Pentimento,1151.52,69.44560233430596
Ch Behere Courtin Pauillac,4483.24,96.39546399478948
Ch Bellevue Lussac St Emili,6684.96,62.87786314353415
Ch Bellevue Mondotte 10 Brdx,3119.94,65.98684590088271
Ch Bellevue St-Emil 09 Gr Cr,3219.54,82.6086956521739
Ch Bellevue-Mondotte 11 Emil,3779.82,67.53178722796324
Ch Bernadotte 10 Haut Medoc,2869.18,77.50957728749978
Ch Bernadotte Haut-Medoc 11,1924.2299999999998,87.43393461280617
Ch Bonnet White Entre-Deux-,419.72,42.475936338511396
Ch Bouscaut Rouge 11 GCG,2764.21,79.04934863848985
Ch Boyd Cantenac Margaux,8029.27,84.88330819613739
Ch Brane Cantenac Margaux 11,1299.8,70.78012001846437
Ch Brannon 12 Pessac-Leognan,3149.65,73.5081675741749
Ch Bruni Brdx Superieur,9352.65,93.63955670318038
Ch Calon 12 Segur St-Estphe,8183.07,74.78794633309992
Ch Canon Saint Emilion,3249.75,72.60404646511269
Ch Canon St Emilion Gr Cr 11,2412.81,92.7404147031884
Ch Cantegril Sauternes 11,773.5699999999999,82.59498170818414
Ch Cantemerie 12 Haut-Medoc,4221.97,99.33964476298979
Ch Cantenac Brown Margaux 11,2459.59,86.90513459560334
Ch Certan De May de Certan,2519.86,81.07831387458033
Ch Chantelune Margaux,5698.86,91.45618597403691
Ch Charrier Brdx,125.9,22.795869737887216
Ch Cheval Bl 12 St-Emilion,8879.88,67.53266936039677
Ch Clerc Milon 10,5921.53,95.65771008506248
Ch Clerc Milon 12 Pauillac,629.91,85.56936705243606
Ch Clerc Milon Pauillac 11,3419.5499999999997,98.46734219414836
Ch Clinet 10 Brdx,3149.86,76.1910053145219
Ch Clos Fourtet 10 Brdx,1067.94,67.74256980729254
Ch Clos Fourtet 12 St-Emilin,9499.05,92.22859128018067
Ch Clos d'Estournel 11 Est,3599.84,71.02649006622516
Ch Corconnac Svgn Bl,8852.31,92.15391236863599
Ch Cos d'Estournel 10,4049.91,61.94853712798556
Ch Cos d'Estournel St-Est 12,5939.700000000001,68.03643281647221
Ch Coufran Haut Medoc 10,1349.55,80.99440554258827
Ch Coutet Sauternes-Barsc 10,1749.8600000000001,85.52169887876745
Ch Cru Godard Cd Brdx Rouge,7047.4800000000005,44.487675027101886
Ch D'Issan 10 Brdx,8945.289999999999,95.4272024719154
Ch Deux Rocs Premices Red,3780.09,59.048594081093306
Ch Doisy Daene Gr Vin Sec 10,2087.2799999999997,78.21087731401633
Ch Doisy Daene Sauternes 10,1775.76,68.82292652160203
Ch Doisy-Daene Sauternes 11,689.77,91.24490772286414
Ch Donjon Minervois Rose,2398.5,94.66666666666667
Ch Ducru Beaucaillau St-Juli,6467.58,72.08538587848933
Ch Ducru Beaucaillou 11 Jul,2099.86,85.90191727067518
Ch Ducru Beaucaillou 12 St J,7129.540000000001,82.94981162880073
Ch Dufort Vivens Marguax,459.90000000000003,21.565557729941293
Ch Dupray St-Emilion,3418.29,70.27987678049551
Ch Floreal Laguens Brdx,6559.3,89.03693991736922
Ch Fombrauge Le Cadran de Fo,9905.33,39.39747590438683
Ch Fonroque St Emilion 10,207.96,83.76610886708983
Ch Fontenil Fronsac 10,1799.6,81.28973105134475
Ch Fougere La Noble Rouge,8329.44,76.93254288403543
Ch Fugue de Nenin 09,289.9,72.969989651604
Ch Fuisse Pouilly Fuisse 12,1549.69,97.7905258471049
Ch Fuisse Pouilly Fuisse Les,1619.7,86.20855714021116
Ch Genins Brdx,6330.72,8.573590365708803
Ch Giscours 10,2459.7,95.5848274179778
Ch Giscours Margaux 06,3708.94,84.90350342685511
Ch Giscours Margaux 07,3599.4,59.159582152580995
Ch Giscours Margaux 11 Gr Cr,1663.74,87.3477827064325
Ch Gloria St Julien 12,2915.19,90.31829829273563
Ch Godeau St Emilion 10 Cru,125.97,77.16916726204651
Ch Grand Puy-Lacoste 12 Paul,2699.64,98.16049547347055
Ch Grande Pontet St Emilion,467.88,35.06027186458066
Ch Graves de Pez St Estephe,9176.939999999999,97.33244414804936
Ch Gruaud Larose 11 St Julin,4319.46,86.04709847990259
Ch Guiraud Sauternes 10,5711.32,81.8686398240687
Ch Haut Bages Liberal Paulic,1483.72,92.66236217075998
Ch Haut Bailey 10 Brdx,3959.82,88.50553813052109
Ch Haut Bailly Pessac-Leogan,3247.7200000000003,92.6111241116845
Ch Haut Beausejour 11 Esteph,1484.45,96.36431001380983
Ch Haut Bommes Sauternes 10,5717.139999999999,19.19648635506564
Ch Haut Branda Brdx Rouge,489.58,54.7040320274521
Ch Haut Brion Pessac-Leognan,4559.94,65.98639455782312
Ch Haut Gravet Gr Chemin St,1539.56,46.710748525552745
Ch Haut Lariveau Fronsac,2999.0,18.372790930310103
Ch Haut Marbuzet St Estephe,2114.55,91.39675108179046
Ch Haut Piquat 09,1025.46,97.46260214927935
Ch Haut-Bailly 09 Pessac Brd,4255.68,97.97071208361533
Ch Haut-Bailly 10,9349.45,80.34365657872922
Ch Haut-Brion Pessac 09 Brdx,7199.92,74.6622184690941
Ch Haut-BrionPessac-Leo Gr C,599.98,67.74225807526918
Ch Haut-Robert 10,6297.27,94.49189887046292
Ch Hermitage Mazeyres Pomerl,665.82,56.7090204559791
Ch Hyot Castillon Brdx,1189.66,95.97027722206344
Ch Jean De Gue Lalande 10,601.86,75.70863655999734
Ch Jean de Gue Lalande de Po,7358.16,87.21093316807462
Ch Julien Cab Svgn Mont Cnty,743.38,49.104092119777235
Ch Julien Royalty Red,126.96,67.48582230623819
Ch L'Argentier Vignes Cin 09,133.9,21.314413741598212
Ch L'Eglise Clinet 10,4193.94,65.98663786320262
Ch L'Englise Clinet St Emiln,1895.88,67.53275523767327
Ch La Bouree Castillion Brdx,3920.87,79.93123975036153
Ch La Cardone Medoc 09,4777.61,90.60618175196385
Ch La Croix Lartigue 09,6784.26,99.62928897182597
Ch La Croix de Beaucailou 10,5794.39,98.89237693700285
Ch La Croix du Duc Brdx,956.13,63.230941399182115
Ch La Dom St Emil Gr Cru 09,535.92,83.33333333333334
Ch La Fleur Patris-Querre 09,987.62,98.1976873696361
Ch La Gordonne Chapelle Rose,335.88,94.37001309991663
Ch La Louviere Pssc-Leg Roug,1039.6,78.1916121585225
Ch La Mission 12 Haut Brion,9959.7,72.97267989999699
Ch La Mission Haut Brion 07,7295.68,67.89332865476555
Ch La Mission Haut Brion 11,2639.94,54.6489692947567
Ch La Mission Haut Brion P-L,6299.860000000001,66.88704193426521
Ch La Mondot 10,2567.94,66.21650038552302
Ch La Mondotte 09 St Emilion,2959.92,75.0
Ch La Rame Brdx Rouge,515.68,49.03816320198572
Ch LaGrange 10 Brdx,9539.1,95.43353146523256
Ch Lacoste-Borie Pauillac 10,1203.72,85.71428571428571
Ch Lafaurie-Peyragey Saut 10,8665.93,81.30956515919237
Ch Lafon-Rochet St Estphe 10,9460.86,79.06131155095838
Ch Lagrange 10,1899.75,97.31543624161074
Ch Lagrange St Julien 11 GC,719.88,42.53208868144691
Ch Lalande Boire 10 Brdx,3947.0600000000004,97.23642407260088
Ch Lalande Borie 11 Julien,2463.23,89.1069855433719
Ch Langoa Barton St Julien,2991.56,86.27237962802016
Ch Lascombes 10 Brdx,5219.71,74.54264700529339
Ch Lassegue 05 GC St Emilion,8143.16,91.61406628385049
Ch Lassegue 07 St Emilion AC,5533.87,86.97855208018981
Ch Le Bon Pasteur 10 Brdx,3124.75,73.15305224417953
Ch Le Petite Mouton 12 Pauil,7019.4800000000005,92.09685047895285
Ch Leoville Barton 10 St Jul,8319.36,95.91507039003
Ch Leoville Barton St Julien,6137.34,97.06762212945674
Ch Leoville Las Cases 11 Jul,2999.8500000000004,86.66633331666584
Ch Leoville Las Cases St-Jul,3279.84,79.441070296112
Ch Leoville-Barton Gr Cru 09,7589.540000000001,71.39484079404022
Ch Les Carruades 11 Lafitte,6379.71,97.76087000819787
Ch Les Flefs de LaGrange 10,989.78,79.2004283780234
Ch Les Granges Brdx,5512.02,95.86503677417716
Ch Lestiac Cotes de Bordeaux,18.98,67.54478398314015
Ch Lilian 09 Ladouys St Este,1257.66,84.82260706391236
Ch Lynch Moussas Pauilac,1655.54,90.18205540186284
Ch Magdelaine 10 St Emilion,6709.39,93.21607478474199
Ch Magrez Fombrauge 09,8579.34,68.86823461944626
Ch Maine d'Arman Cote Bourg,7195.93,59.162471007916984
Ch Malartic-Lagraviere 10,491.94,67.73996828881572
Ch Malartic-Lagraviere PL 07,2599.48,38.0491482911967
Ch Malartic-Lagraviere Rouge,353.94,78.06972933265524
Ch Margaux 12 Margaux,9539.82,62.206834091209274
Ch Marquis d'Alesme,887.76,65.99080832657475
Ch Marquis de Terme 12 Mrgx,6305.81,92.61950486931893
Ch Martinon Brdx Rouge,6769.84,64.70625598241612
Ch Massiac Viognier,1094.27,45.55274292450675
Ch Maycott Red,20.98,67.54051477597713
Ch Messile Aubert Montgne St,7388.639999999999,91.58207735117693
Ch Monbousquet 10 Brdx,2024.7299999999998,82.24355840037931
Ch Moncontour Vouvray Demi S,898.4499999999999,69.54755412098613
